"class"	"path"	"top"	"reason"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle7_ui_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle8_db_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_db_project_switch_live_guard.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_decision_explainer.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_delete_sets_soft_delete.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_energy_match_reward.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_eval_shot_type_prompts.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_export_nvenc_codec.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ffmpeg_cancel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_gpu_async_safety.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_gpu_lock_contract.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_gpu_pipeline_stability.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_graph_cockpit_view_model.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_graph_knn_backend.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_graph_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_graph_sigma_renderer.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch1.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch3.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch4.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch5.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch6.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_high_bug_batch7.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ingest_no_silent_truncation.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ingest_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_key_detection.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_local_agent_health_check.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_local_agent_service_lock.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_low_batch_cycle1.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_low_batch_cycle2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_lufs_cancel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_lufs.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_main_init_db_sync.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_model_lifecycle_registry_datetime.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_model_manager_aux_slot_b194.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_model_manager_init_race.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_model_selection_callers.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_mood_match_score.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_mutating_surfaces_guards.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ollama_client_model_selection.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ollama_cold_load_timeout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ollama_default_model_resolution.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ollama_headless_background_start.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ollama_start_readiness.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_onset_drums_duration_cap.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_option_a_studio_brain_bridge.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_option_b_base_worker.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_option_b_worker_migration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_option_c_domain_indexes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pacing_bridge_flag.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pacing_memory.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pacing_profile.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pacing_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pacing_strategist_ollama_outage.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_perf_watchdog_notify_guard.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_phrase_boundary_constraint.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pipeline_cancel_marks_status.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_pipeline_path_snapshot.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_project_active_wait.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_project_notes_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_qthread_lifecycle_contract.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_raft_dtype_alignment.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_raft_frame_reuse.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_rl_memory_v2_db.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_rl_memory_v2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_rl_reward.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_save_project_sqlite_hotcopy.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_schnitt_context_query_efficiency.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_schnitt_context.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_section_coherence.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_section_policy.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_set_project_atomic.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_shot_type_classifier.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_soft_delete_visibility.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_spectral.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_startup_checks_environment.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_startup_checks_gpu.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_stem_class_bonus.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_stem_section_aggregator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_stem_separator_audio_decode.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_store_embeddings_clip_id_delete.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_structure_detection.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_task_manager_cross_thread.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_task_manager.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_timeline_snapshot_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_timeline_state.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_track_lock_contextmanager.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_track_locks_refcount.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ui_binder_pacing.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_variety_memory.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_vector_db_project_switch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_vector_db_singleton_path_guard.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_analysis_lock_pattern.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_caption_model_selection.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_caption_timeout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_coverage_guard.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_cross_cutting.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_cross_modal.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_decoder_primitive.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_embedder_alignment.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_frame_sampler.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_gpu_lock_aware.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_keyframe_selector.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_model_services.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_pipeline_app_integration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_pipeline_e2e_live.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_pipeline_orchestrator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_pipeline_unload.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_proxy_generator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_proxy_timeout_regression.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_resume_checkpoint.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_scene_detect_primitive.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_service_probe_robust.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_video_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
